Project Name,Method,is_Tested,is_Directly_Tested,Test_Count,Direct_Test_Count,Tested_by,Directly_Tested_By
commons-bcel,org.apache.bcel.generic.ConstantPoolGen.addString,1,0,3,0,"org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateClassLevelAnnotations,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2",
commons-bcel,org.apache.bcel.classfile.ConstantValue.toString,1,0,2,0,"org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial",
commons-bcel,org.apache.bcel.util.BCELFactory.visitConstantPushInstruction,1,0,2,0,"org.apache.bcel.util.BCELifierTestCase.testJavapCompare,org.apache.bcel.util.BCELifierTestCase.testStart",
commons-bcel,org.apache.bcel.classfile.RuntimeInvisibleAnnotations.copy,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.StackMapType.getConstantPool,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.BranchHandle.getTarget,1,0,2,0,"org.apache.bcel.util.BCELifierTestCase.testJavapCompare,org.apache.bcel.util.BCELifierTestCase.testStart",
commons-bcel,org.apache.bcel.generic.ArrayInstruction.getType,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.Instruction.readInstruction,1,1,23,1,"org.apache.bcel.InstructionFinderTestCase.testSearchAll,org.apache.bcel.LocalVariableTypeTableTestCase.testWithGenericArguement,org.apache.bcel.PLSETestCase.testB262,org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.classfile.ConstantPoolTestCase.testConstantToString,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkJars,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkModules,org.apache.bcel.generic.MethodGenTestCase.testAnnotationsAreUnpacked,org.apache.bcel.generic.MethodGenTestCase.testInvalidNullMethodBody_EmptyStaticInit,org.apache.bcel.generic.MethodGenTestCase.testRemoveLocalVariable,org.apache.bcel.generic.MethodGenTestCase.testRemoveLocalVariables,org.apache.bcel.util.BCELifierTestCase.testJavapCompare,org.apache.bcel.util.BCELifierTestCase.testStart,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testInvalidArrayAccess,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeInterface,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeStatic,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeVirtual,org.apache.bcel.verifier.VerifierReturnTestCase.testInvalidReturn,org.apache.bcel.verifier.VerifierReturnTestCase.testValidReturn",org.apache.bcel.generic.MethodGenTestCase.testAnnotationsAreUnpacked
commons-bcel,org.apache.bcel.verifier.structurals.Subroutines.SubroutineImpl.getEnteringJsrInstructions,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.InstructionHandle.removeAllTargeters,1,0,3,0,"org.apache.bcel.verifier.VerifierArrayAccessTestCase.testInvalidArrayAccess,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierReturnTestCase.testInvalidReturn",
