Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
r2dbc-h2,io.r2dbc.h2.H2StatementTest.returnGeneratedValues,24,18,",io.r2dbc.h2.client.SessionClient.update,io.r2dbc.h2.codecs.DefaultCodecs.addOptionalCodecs,io.r2dbc.h2.H2Connection.createStatement,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.H2Row.getColumns,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.client.SessionClient.close,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.H2Result.toResult,io.r2dbc.h2.client.SessionClient.query,io.r2dbc.h2.client.SessionClient.prepareCommand,io.r2dbc.h2.util.H2ServerExtension.beforeAll,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.getColumn,io.r2dbc.h2.codecs.AbstractCodec.canDecode,io.r2dbc.h2.H2ConnectionFactoryProvider.create,io.r2dbc.h2.H2Connection.close,io.r2dbc.h2.H2Statement.returnGeneratedValues,io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.H2Row.get,io.r2dbc.h2.H2RowMetadata.getColumnMetadatas,io.r2dbc.h2.H2ConnectionFactory.create,io.r2dbc.h2.H2ColumnMetadata.toColumnMetadata,io.r2dbc.h2.H2ConnectionFactoryProvider.supports,io.r2dbc.h2.util.H2ServerExtension.afterAll,io.r2dbc.h2.codecs.DefaultCodecs.decode,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2Row.getNameKeyedColumns,io.r2dbc.h2.H2ConnectionConfiguration.builder,io.r2dbc.h2.H2ConnectionFactory.getConnectionInfo,io.r2dbc.h2.codecs.DefaultCodecs.isPresent",",io.r2dbc.h2.client.SessionClient.update,io.r2dbc.h2.H2Connection.createStatement,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.H2Result.toResult,io.r2dbc.h2.client.SessionClient.query,io.r2dbc.h2.client.SessionClient.prepareCommand,io.r2dbc.h2.util.H2ServerExtension.beforeAll,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Connection.close,io.r2dbc.h2.H2ConnectionFactoryProvider.create,io.r2dbc.h2.H2Statement.returnGeneratedValues,io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.H2Row.get,io.r2dbc.h2.H2RowMetadata.getColumnMetadatas,io.r2dbc.h2.H2ConnectionFactory.create,io.r2dbc.h2.H2ConnectionFactoryProvider.supports,io.r2dbc.h2.util.H2ServerExtension.afterAll,io.r2dbc.h2.H2Statement.execute"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.returnGeneratedValuesNotUsed,0,0,,
r2dbc-h2,io.r2dbc.h2.H2StatementTest.returnGeneratedValuesSpecificColumn,0,0,,
r2dbc-h2,io.r2dbc.h2.H2StatementTest.shouldNotAcceptDollarAlone,1,1,",io.r2dbc.h2.H2Statement.bind",",io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.shouldNotAcceptQuestionMarkAlone,1,1,",io.r2dbc.h2.H2Statement.bind",",io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.client.BindingTest.addNoIndex,2,1,",io.r2dbc.h2.client.Binding.add,io.r2dbc.h2.util.Assert.requireNonNull",",io.r2dbc.h2.client.Binding.add"
r2dbc-h2,io.r2dbc.h2.client.BindingTest.addNoValue,2,1,",io.r2dbc.h2.client.Binding.add,io.r2dbc.h2.util.Assert.requireNonNull",",io.r2dbc.h2.client.Binding.add"
r2dbc-h2,io.r2dbc.h2.codecs.AbstractCodecTest.decodeNull,0,0,,
r2dbc-h2,io.r2dbc.h2.codecs.ArrayCodecTest.decode,3,2,",io.r2dbc.h2.codecs.MockCodecs.decode,io.r2dbc.h2.codecs.AbstractCodec.decode,io.r2dbc.h2.codecs.MockCodecs.builder",",io.r2dbc.h2.codecs.AbstractCodec.decode,io.r2dbc.h2.codecs.MockCodecs.builder"
r2dbc-h2,io.r2dbc.h2.codecs.ArrayCodecTest.decodeNull,0,0,,
